"","Cell_type","Replicate","siRNA","Treatment","Intersection","Time_Period","Values"
"2101","Melanoma",2,"CXCR47_siRNA","SDF1",2,"HOUR_0",556775
"2102","Melanoma",2,"CXCR47_siRNA","SDF1",2,"HOUR_5",309853
"2103","Melanoma",2,"CXCR47_siRNA","SDF1",2,"HOUR_8",290220
"2104","Melanoma",2,"CXCR47_siRNA","SDF1",2,"HOUR_18",27400
"2105","Melanoma",2,"CXCR47_siRNA","SDF1",3,"HOUR_0",533863
"2106","Melanoma",2,"CXCR47_siRNA","SDF1",3,"HOUR_5",292220
"2107","Melanoma",2,"CXCR47_siRNA","SDF1",3,"HOUR_8",129928
"2108","Melanoma",2,"CXCR47_siRNA","SDF1",3,"HOUR_18",34390
"2109","Melanoma",2,"CXCR47_siRNA","SDF1",4,"HOUR_0",546946
"2110","Melanoma",2,"CXCR47_siRNA","SDF1",4,"HOUR_5",352498
"2111","Melanoma",2,"CXCR47_siRNA","SDF1",4,"HOUR_8",200376
"2112","Melanoma",2,"CXCR47_siRNA","SDF1",4,"HOUR_18",0
"2113","Melanoma",3,"Unstransfected","No_SDF1",1,"HOUR_0",527286
"2114","Melanoma",3,"Unstransfected","No_SDF1",1,"HOUR_5",296819
"2115","Melanoma",3,"Unstransfected","No_SDF1",1,"HOUR_8",98056
"2116","Melanoma",3,"Unstransfected","No_SDF1",1,"HOUR_18",0
"2117","Melanoma",3,"Unstransfected","No_SDF1",2,"HOUR_0",412908
"2118","Melanoma",3,"Unstransfected","No_SDF1",2,"HOUR_5",228063
"2119","Melanoma",3,"Unstransfected","No_SDF1",2,"HOUR_8",90114
"2120","Melanoma",3,"Unstransfected","No_SDF1",2,"HOUR_18",0
"2121","Melanoma",3,"Unstransfected","No_SDF1",3,"HOUR_0",508340
"2122","Melanoma",3,"Unstransfected","No_SDF1",3,"HOUR_5",344721
"2123","Melanoma",3,"Unstransfected","No_SDF1",3,"HOUR_8",210612
"2124","Melanoma",3,"Unstransfected","No_SDF1",3,"HOUR_18",11590
"2125","Melanoma",3,"Unstransfected","No_SDF1",4,"HOUR_0",440607
"2126","Melanoma",3,"Unstransfected","No_SDF1",4,"HOUR_5",306358
"2127","Melanoma",3,"Unstransfected","No_SDF1",4,"HOUR_8",143115
"2128","Melanoma",3,"Unstransfected","No_SDF1",4,"HOUR_18",11573
"2129","Melanoma",3,"Scramble","No_SDF1",1,"HOUR_0",552947
"2130","Melanoma",3,"Scramble","No_SDF1",1,"HOUR_5",322732
"2131","Melanoma",3,"Scramble","No_SDF1",1,"HOUR_8",167965
"2132","Melanoma",3,"Scramble","No_SDF1",1,"HOUR_18",0
"2133","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_0",613704
"2134","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_5",397271
"2135","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_8",211797
"2136","Melanoma",3,"Scramble","No_SDF1",2,"HOUR_18",0
"2137","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_0",484166
"2138","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_5",361046
"2139","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_8",281946
"2140","Melanoma",3,"Scramble","No_SDF1",3,"HOUR_18",26056
"2141","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_0",499573
"2142","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_5",273915
"2143","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_8",95933
"2144","Melanoma",3,"Scramble","No_SDF1",4,"HOUR_18",0
"2145","Melanoma",3,"CXCR47_siRNA","No_SDF1",1,"HOUR_0",609944
"2146","Melanoma",3,"CXCR47_siRNA","No_SDF1",1,"HOUR_5",411846
"2147","Melanoma",3,"CXCR47_siRNA","No_SDF1",1,"HOUR_8",291279
"2148","Melanoma",3,"CXCR47_siRNA","No_SDF1",1,"HOUR_18",40436
"2149","Melanoma",3,"CXCR47_siRNA","No_SDF1",2,"HOUR_0",656176
"2150","Melanoma",3,"CXCR47_siRNA","No_SDF1",2,"HOUR_5",422332
"2151","Melanoma",3,"CXCR47_siRNA","No_SDF1",2,"HOUR_8",323858
"2152","Melanoma",3,"CXCR47_siRNA","No_SDF1",2,"HOUR_18",83499
"2153","Melanoma",3,"CXCR47_siRNA","No_SDF1",3,"HOUR_0",587318
"2154","Melanoma",3,"CXCR47_siRNA","No_SDF1",3,"HOUR_5",490454
"2155","Melanoma",3,"CXCR47_siRNA","No_SDF1",3,"HOUR_8",352837
"2156","Melanoma",3,"CXCR47_siRNA","No_SDF1",3,"HOUR_18",92068
"2157","Melanoma",3,"CXCR47_siRNA","No_SDF1",4,"HOUR_0",635414
"2158","Melanoma",3,"CXCR47_siRNA","No_SDF1",4,"HOUR_5",530802
"2159","Melanoma",3,"CXCR47_siRNA","No_SDF1",4,"HOUR_8",367782
"2160","Melanoma",3,"CXCR47_siRNA","No_SDF1",4,"HOUR_18",91434
"2161","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_0",481989
"2162","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_5",314427
"2163","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_8",121067
"2164","Melanoma",3,"Unstransfected","SDF1",1,"HOUR_18",0
"2165","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_0",519068
"2166","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_5",301858
"2167","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_8",138184
"2168","Melanoma",3,"Unstransfected","SDF1",2,"HOUR_18",10201
"2169","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_0",495186
"2170","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_5",345237
"2171","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_8",217960
"2172","Melanoma",3,"Unstransfected","SDF1",3,"HOUR_18",10108
"2173","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_0",442253
"2174","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_5",286661
"2175","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_8",162111
"2176","Melanoma",3,"Unstransfected","SDF1",4,"HOUR_18",10279
"2177","Melanoma",3,"Scramble","SDF1",1,"HOUR_0",491382
"2178","Melanoma",3,"Scramble","SDF1",1,"HOUR_5",314614
"2179","Melanoma",3,"Scramble","SDF1",1,"HOUR_8",212359
"2180","Melanoma",3,"Scramble","SDF1",1,"HOUR_18",2507
"2181","Melanoma",3,"Scramble","SDF1",2,"HOUR_0",558396
"2182","Melanoma",3,"Scramble","SDF1",2,"HOUR_5",301076
"2183","Melanoma",3,"Scramble","SDF1",2,"HOUR_8",162589
"2184","Melanoma",3,"Scramble","SDF1",2,"HOUR_18",0
"2185","Melanoma",3,"Scramble","SDF1",3,"HOUR_0",533474
"2186","Melanoma",3,"Scramble","SDF1",3,"HOUR_5",453811
"2187","Melanoma",3,"Scramble","SDF1",3,"HOUR_8",239445
"2188","Melanoma",3,"Scramble","SDF1",3,"HOUR_18",27200
"2189","Melanoma",3,"Scramble","SDF1",4,"HOUR_0",508153
"2190","Melanoma",3,"Scramble","SDF1",4,"HOUR_5",232985
"2191","Melanoma",3,"Scramble","SDF1",4,"HOUR_8",110549
"2192","Melanoma",3,"Scramble","SDF1",4,"HOUR_18",2033
"2193","Melanoma",3,"CXCR47_siRNA","SDF1",1,"HOUR_0",546167
"2194","Melanoma",3,"CXCR47_siRNA","SDF1",1,"HOUR_5",302470
"2195","Melanoma",3,"CXCR47_siRNA","SDF1",1,"HOUR_8",204767
"2196","Melanoma",3,"CXCR47_siRNA","SDF1",1,"HOUR_18",24789
"2197","Melanoma",3,"CXCR47_siRNA","SDF1",2,"HOUR_0",593604
"2198","Melanoma",3,"CXCR47_siRNA","SDF1",2,"HOUR_5",381968
"2199","Melanoma",3,"CXCR47_siRNA","SDF1",2,"HOUR_8",214364
"2200","Melanoma",3,"CXCR47_siRNA","SDF1",2,"HOUR_18",29279
"2201","Melanoma",3,"CXCR47_siRNA","SDF1",3,"HOUR_0",563597
"2202","Melanoma",3,"CXCR47_siRNA","SDF1",3,"HOUR_5",457704
"2203","Melanoma",3,"CXCR47_siRNA","SDF1",3,"HOUR_8",313976
"2204","Melanoma",3,"CXCR47_siRNA","SDF1",3,"HOUR_18",78023
"2205","Melanoma",3,"CXCR47_siRNA","SDF1",4,"HOUR_0",579521
"2206","Melanoma",3,"CXCR47_siRNA","SDF1",4,"HOUR_5",351143
"2207","Melanoma",3,"CXCR47_siRNA","SDF1",4,"HOUR_8",218657
"2208","Melanoma",3,"CXCR47_siRNA","SDF1",4,"HOUR_18",15139
"2209","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_0",513536
"2210","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_5",270385
"2211","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_8",135761
"2212","Melanoma",4,"Unstransfected","No_SDF1",1,"HOUR_18",3697
"2213","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_0",565289
"2214","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_5",267700
"2215","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_8",181131
"2216","Melanoma",4,"Unstransfected","No_SDF1",2,"HOUR_18",0
"2217","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_0",525716
"2218","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_5",285718
"2219","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_8",220338
"2220","Melanoma",4,"Unstransfected","No_SDF1",3,"HOUR_18",24294
"2221","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_0",414786
"2222","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_5",263372
"2223","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_8",163216
"2224","Melanoma",4,"Unstransfected","No_SDF1",4,"HOUR_18",11637
"2225","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_0",714145
"2226","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_5",523254
"2227","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_8",284232
"2228","Melanoma",4,"Scramble","No_SDF1",1,"HOUR_18",21419
"2229","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_0",679158
"2230","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_5",471426
"2231","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_8",262973
"2232","Melanoma",4,"Scramble","No_SDF1",2,"HOUR_18",12552
"2233","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_0",568846
"2234","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_5",423318
"2235","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_8",307085
"2236","Melanoma",4,"Scramble","No_SDF1",3,"HOUR_18",23120
"2237","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_0",513405
"2238","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_5",357192
"2239","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_8",235447
"2240","Melanoma",4,"Scramble","No_SDF1",4,"HOUR_18",13143
"2241","Melanoma",4,"CXCR47_siRNA","No_SDF1",1,"HOUR_0",646110
"2242","Melanoma",4,"CXCR47_siRNA","No_SDF1",1,"HOUR_5",396300
"2243","Melanoma",4,"CXCR47_siRNA","No_SDF1",1,"HOUR_8",216812
"2244","Melanoma",4,"CXCR47_siRNA","No_SDF1",1,"HOUR_18",32560
"2245","Melanoma",4,"CXCR47_siRNA","No_SDF1",2,"HOUR_0",618005
"2246","Melanoma",4,"CXCR47_siRNA","No_SDF1",2,"HOUR_5",431443
"2247","Melanoma",4,"CXCR47_siRNA","No_SDF1",2,"HOUR_8",234081
"2248","Melanoma",4,"CXCR47_siRNA","No_SDF1",2,"HOUR_18",36589
"2249","Melanoma",4,"CXCR47_siRNA","No_SDF1",3,"HOUR_0",588302
"2250","Melanoma",4,"CXCR47_siRNA","No_SDF1",3,"HOUR_5",332468
"2251","Melanoma",4,"CXCR47_siRNA","No_SDF1",3,"HOUR_8",263508
"2252","Melanoma",4,"CXCR47_siRNA","No_SDF1",3,"HOUR_18",91137
"2253","Melanoma",4,"CXCR47_siRNA","No_SDF1",4,"HOUR_0",601392
"2254","Melanoma",4,"CXCR47_siRNA","No_SDF1",4,"HOUR_5",466055
"2255","Melanoma",4,"CXCR47_siRNA","No_SDF1",4,"HOUR_8",347869
"2256","Melanoma",4,"CXCR47_siRNA","No_SDF1",4,"HOUR_18",64470
"2257","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_0",405545
"2258","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_5",284797
"2259","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_8",150448
"2260","Melanoma",4,"Unstransfected","SDF1",1,"HOUR_18",12832
"2261","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_0",416499
"2262","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_5",215322
"2263","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_8",33101
"2264","Melanoma",4,"Unstransfected","SDF1",2,"HOUR_18",0
"2265","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_0",424990
"2266","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_5",335086
"2267","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_8",196855
"2268","Melanoma",4,"Unstransfected","SDF1",3,"HOUR_18",10911
"2269","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_0",440645
"2270","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_5",310970
"2271","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_8",172249
"2272","Melanoma",4,"Unstransfected","SDF1",4,"HOUR_18",11222
"2273","Melanoma",4,"Scramble","SDF1",1,"HOUR_0",603366
"2274","Melanoma",4,"Scramble","SDF1",1,"HOUR_5",419400
"2275","Melanoma",4,"Scramble","SDF1",1,"HOUR_8",267455
"2276","Melanoma",4,"Scramble","SDF1",1,"HOUR_18",12367
"2277","Melanoma",4,"Scramble","SDF1",2,"HOUR_0",634705
"2278","Melanoma",4,"Scramble","SDF1",2,"HOUR_5",429248
"2279","Melanoma",4,"Scramble","SDF1",2,"HOUR_8",287504
"2280","Melanoma",4,"Scramble","SDF1",2,"HOUR_18",14175
"2281","Melanoma",4,"Scramble","SDF1",3,"HOUR_0",561803
"2282","Melanoma",4,"Scramble","SDF1",3,"HOUR_5",403486
"2283","Melanoma",4,"Scramble","SDF1",3,"HOUR_8",287768
"2284","Melanoma",4,"Scramble","SDF1",3,"HOUR_18",13248
"2285","Melanoma",4,"Scramble","SDF1",4,"HOUR_0",543816
"2286","Melanoma",4,"Scramble","SDF1",4,"HOUR_5",294577
"2287","Melanoma",4,"Scramble","SDF1",4,"HOUR_8",197593
"2288","Melanoma",4,"Scramble","SDF1",4,"HOUR_18",11547
"2289","Melanoma",4,"CXCR47_siRNA","SDF1",1,"HOUR_0",658356
"2290","Melanoma",4,"CXCR47_siRNA","SDF1",1,"HOUR_5",524586
"2291","Melanoma",4,"CXCR47_siRNA","SDF1",1,"HOUR_8",335335
"2292","Melanoma",4,"CXCR47_siRNA","SDF1",1,"HOUR_18",63010
"2293","Melanoma",4,"CXCR47_siRNA","SDF1",2,"HOUR_0",609537
"2294","Melanoma",4,"CXCR47_siRNA","SDF1",2,"HOUR_5",426754
"2295","Melanoma",4,"CXCR47_siRNA","SDF1",2,"HOUR_8",353773
"2296","Melanoma",4,"CXCR47_siRNA","SDF1",2,"HOUR_18",91364
"2297","Melanoma",4,"CXCR47_siRNA","SDF1",3,"HOUR_0",554977
"2298","Melanoma",4,"CXCR47_siRNA","SDF1",3,"HOUR_5",405000
"2299","Melanoma",4,"CXCR47_siRNA","SDF1",3,"HOUR_8",300843
"2300","Melanoma",4,"CXCR47_siRNA","SDF1",3,"HOUR_18",45094
"2301","Melanoma",4,"CXCR47_siRNA","SDF1",4,"HOUR_0",593877
"2302","Melanoma",4,"CXCR47_siRNA","SDF1",4,"HOUR_5",437783
"2303","Melanoma",4,"CXCR47_siRNA","SDF1",4,"HOUR_8",297332
"2304","Melanoma",4,"CXCR47_siRNA","SDF1",4,"HOUR_18",81087
